id,year,endvi,evi,exgi,gcc,grvi,msavi,msr,ndvi,remsr,psri,rendvi,sipi,sr,vari,mr
100,2020,0.5929793529227839,0.10744566124914023,0.02492620519400176,0.3861656884608682,0.032041348461976135,0.08933231914799517,2.0042375088024693,0.6277220435349569,4.107239805192896,0.01184477485668176,0.34543057007355815,0.7436962729278088,2.0554436375446876,0.02397824351993871,0.04057086455077331
101,2020,0.6570762113008916,0.29605065793642743,0.05660792662441959,0.4004063505899328,0.08144474884487704,0.25912923160576473,2.7646060509129993,0.7220954093668971,5.7888456354264735,-0.00948607324165346,0.43536087547639596,0.8124856275675914,2.5420854013391923,0.06031005226022619,0.10417679752802998
102,2020,0.6021560045084444,0.10173681170290638,0.021894451485851632,0.389859027627362,0.05446860121538513,0.08413177437509223,2.2404903367205127,0.6603207232278542,4.945255535723714,-0.0012486630696763585,0.3826239008169318,0.7627202568579415,2.239516402799629,0.04027635508838662,0.03570781993866773
103,2020,0.5772053417057668,0.04656026081777349,0.010368467107361076,0.38401445078490454,0.04919373563403201,0.03778693724158039,2.128947535014497,0.6455024597477813,4.997647647683609,-0.0011815472478072502,0.3747581327216734,0.7455055421050073,2.1987621185797837,0.03601070942373597,0.016348503340848277
104,2020,0.5924525122151896,0.13691906877071064,0.03186728239479939,0.38761924834682626,0.04285558656526444,0.11462951940874128,2.106950795945375,0.6394751396988618,4.401482639940121,0.0034799665049351017,0.3581539444067592,0.7506614563616966,2.1160119822680135,0.031858006929995096,0.05142314621548056
105,2020,0.552474550923668,0.059912289968262256,0.015458033401782534,0.37939249757465443,0.02420859011146845,0.04890956246010442,1.8006914585346834,0.5938810278439927,3.920899945386057,0.014982287116304805,0.32071053006109257,0.7102645108488581,1.9442529120609982,0.01793493542980636,0.02323701602820529
106,2020,0.6150002953403837,0.11859366756279455,0.023988160224649464,0.3919914673897588,0.06614734449887298,0.09846649099518351,2.4187526601598046,0.6838012193212945,5.503617698653908,-0.006090982826378765,0.40850434267980257,0.7788326358045485,2.3812589750212307,0.048640921478328596,0.040307325419396155
107,2020,0.6356802131234716,0.11857263336066082,0.02132255812691109,0.3949722661447253,0.08563611564421826,0.09829363256049667,2.7317126805059857,0.7208487936824596,6.629780709272721,-0.012984399876860876,0.44876576520664846,0.8022181026613459,2.6282216773959375,0.062311653366022186,0.037801460368985546
108,2020,0.6311938061438045,0.1757004570023812,0.03416363955283323,0.39321620778091415,0.06812381046590074,0.14849780396352896,2.55102783839219,0.6994282926967991,5.659966372103398,-0.0067813469925252275,0.42229251060982426,0.793004565753868,2.4619596192377338,0.05015783029741272,0.0604706376886657
109,2020,0.5867200171005883,0.09637048266958062,0.022873294186970844,0.38271752388155705,0.019247909364393332,0.07993815036640417,1.8960560770702697,0.6118822087586318,3.8241737570426046,0.01933223616533017,0.33061149771015824,0.7338285783123657,1.9878015429879767,0.014454799748239926,0.03707281194458954
10,2020,0.5847579881758009,0.05999720193515527,0.0119138107993233,0.3878645530812258,0.10316167887706493,0.04865592969537125,2.669729880876694,0.7124296476396407,8.30935105772318,-0.024040899019070146,0.45314530967945127,0.7778532591912428,2.6572786800597132,0.07254196594916473,0.018612589432756482
110,2020,0.6230818893528102,0.09096048840400885,0.01829119000561899,0.3906223528352462,0.043507289623872666,0.07520921419119125,2.2614711150364593,0.6641123088112788,4.670296932075807,0.005150920144019811,0.38259367630216484,0.7735491861555751,2.2393578154842806,0.032572690209931116,0.031216861404343543
111,2020,0.5885543803596136,0.11201052617863808,0.026464255415287942,0.3839143185594714,0.025396175470433054,0.09331705493928,1.9460684118442055,0.6200200627535373,3.919472552268233,0.01589871587284576,0.3351428910334213,0.7381148569313555,2.0081651726770313,0.019016952926072632,0.04306029222667926
